,Meta,c,tau,Cdk1_Period,Cdk1_Amplitude
931,0.0,0.09075630252100839,0.9393939393939394,0.0,0.0
932,0.0,0.09075630252100839,0.9696969696969697,0.0,0.0
933,0.0,0.09075630252100839,1.0,0.0,0.0
934,0.0,0.09075630252100839,1.0303030303030303,0.0,0.0
935,0.0,0.09075630252100839,1.0606060606060606,0.0,0.0
936,0.0,0.09075630252100839,1.0909090909090908,0.0,0.0
937,0.0,0.09075630252100839,1.1212121212121213,0.0,0.0
938,0.0,0.09075630252100839,1.1515151515151516,0.0,0.0
939,0.0,0.09075630252100839,1.1818181818181819,4.569999999999997,0.050835637768512576
940,0.0,0.09075630252100839,1.2121212121212122,4.690000000000026,0.07710330412708066
941,0.0,0.09075630252100839,1.2424242424242424,4.829999999999998,0.09870497854495852
942,0.0,0.09075630252100839,1.2727272727272727,4.960000000000008,0.1171077991835004
943,0.0,0.09075630252100839,1.303030303030303,5.099999999999994,0.1335721232084115
944,0.0,0.09075630252100839,1.3333333333333335,5.230000000000025,0.14877369751631864
945,0.0,0.09075630252100839,1.3636363636363638,5.3700000000000045,0.16310619344400634
946,0.0,0.09075630252100839,1.393939393939394,5.519999999999996,0.17681937409071746
947,0.0,0.09075630252100839,1.4242424242424243,5.660000000000004,0.19008481059731652
948,0.0,0.09075630252100839,1.4545454545454546,5.800000000000011,0.20302658917701433
949,0.0,0.09075630252100839,1.4848484848484849,5.950000000000005,0.21573517095344097
950,0.0,0.09075630252100839,1.5151515151515151,6.1000000000000085,0.2282837909472588
951,0.0,0.09075630252100839,1.5454545454545454,6.2500000000000036,0.24072450963356595
952,0.0,0.09075630252100839,1.5757575757575757,6.400000000000006,0.25310356410434365
953,0.0,0.09075630252100839,1.6060606060606062,6.560000000000002,0.26545350154023517
954,0.0,0.09075630252100839,1.6363636363636365,6.715000000000003,0.2778009847070394
955,0.0,0.09075630252100839,1.6666666666666667,6.8700000000000045,0.290165411555468
956,0.0,0.09075630252100839,1.696969696969697,7.030000000000008,0.3025612831361032
957,0.0,0.09075630252100839,1.7272727272727273,7.190000000000026,0.31499771382235386
958,0.0,0.09075630252100839,1.7575757575757576,7.3600000000000065,0.32747950619589056
959,0.0,0.09075630252100839,1.7878787878787878,7.52000000000001,0.3400084196708313
960,0.0,0.09075630252100839,1.8181818181818183,7.689999999999998,0.3525818531302233
961,0.0,0.09075630252100839,1.8484848484848486,7.850000000000016,0.36519718212789093
962,0.0,0.09075630252100839,1.878787878787879,8.02000000000001,0.37784609161315424
963,0.0,0.09075630252100839,1.9090909090909092,8.190000000000008,0.39052253307398865
964,0.0,0.09075630252100839,1.9393939393939394,8.36000000000001,0.40321476904765985
965,0.0,0.09075630252100839,1.9696969696969697,8.530000000000003,0.4159150617199196
966,0.0,0.09075630252100839,2.0,8.699999999999818,0.42861125561242663
967,0.0,0.09075630252100839,2.0303030303030303,8.869999999999806,0.4412921269065427
968,0.0,0.09075630252100839,2.0606060606060606,9.039999999999807,0.4539475483798572
969,0.0,0.09075630252100839,2.090909090909091,9.209999999999809,0.4665650981770977
970,0.0,0.09075630252100839,2.121212121212121,9.379999999999797,0.4791348568547984
971,0.0,0.09075630252100839,2.1515151515151514,9.549999999999784,0.49164509580662186
972,0.0,0.09075630252100839,2.1818181818181817,9.709999999999809,0.5040861822682299
973,0.0,0.09075630252100839,2.2121212121212124,9.879999999999793,0.5164481377423837
974,0.0,0.09075630252100839,2.2424242424242427,10.049999999999784,0.5287210721585185
975,0.0,0.09075630252100839,2.272727272727273,10.20999999999978,0.5408965172821363
976,0.0,0.09075630252100839,2.303030303030303,10.379999999999777,0.5529658782932428
977,0.0,0.09075630252100839,2.3333333333333335,10.539999999999779,0.5649207854624875
978,0.0,0.09075630252100839,2.3636363636363638,10.699999999999775,0.5767547121415223
979,0.0,0.09075630252100839,2.393939393939394,10.859999999999786,0.5884598626397283
980,0.0,0.09075630252100839,2.4242424242424243,11.019999999999783,0.6000314238173875
981,0.0,0.09075630252100839,2.4545454545454546,11.179999999999765,0.6114627399940509
982,0.0,0.09075630252100839,2.484848484848485,11.339999999999755,0.6227491487025036
983,0.0,0.09075630252100839,2.515151515151515,11.489999999999757,0.6338860187129551
984,0.0,0.09075630252100839,2.5454545454545454,11.64999999999975,0.644868944343345
985,0.0,0.09075630252100839,2.5757575757575757,11.799999999999748,0.6556955300313383
986,0.0,0.09075630252100839,2.606060606060606,11.949999999999747,0.6663613751145949
987,0.0,0.09075630252100839,2.6363636363636362,12.099999999999739,0.6768654717893471
988,0.0,0.09075630252100839,2.666666666666667,12.239999999999739,0.687205321683588
989,0.0,0.09075630252100839,2.6969696969696972,12.38999999999973,0.6973794769712676
990,0.0,0.09075630252100839,2.7272727272727275,12.529999999999731,0.7073868716682148
991,0.0,0.09075630252100839,2.757575757575758,12.669999999999732,0.7172266382874083
992,0.0,0.09075630252100839,2.787878787878788,12.809999999999725,0.7268982741641853
993,0.0,0.09075630252100839,2.8181818181818183,12.949999999999722,0.7364029612951223
994,0.0,0.09075630252100839,2.8484848484848486,13.079999999999728,0.7457394085845719
995,0.0,0.09075630252100839,2.878787878787879,13.219999999999715,0.7549103106561161
996,0.0,0.09075630252100839,2.909090909090909,13.34999999999971,0.7639152513589272
997,0.0,0.09075630252100839,2.9393939393939394,13.479999999999706,0.7727568360329076
998,0.0,0.09075630252100839,2.9696969696969697,13.609999999999701,0.7814356049930018
999,0.0,0.09075630252100839,3.0,13.729999999999706,0.7899534106005025
1000,0.0,0.10084033613445377,0.0,0.0,0.0
1001,0.0,0.10084033613445377,0.030303030303030304,0.0,0.0
1002,0.0,0.10084033613445377,0.06060606060606061,0.0,0.0
1003,0.0,0.10084033613445377,0.09090909090909091,0.0,0.0
1004,0.0,0.10084033613445377,0.12121212121212122,0.0,0.0
1005,0.0,0.10084033613445377,0.15151515151515152,0.0,0.0
1006,0.0,0.10084033613445377,0.18181818181818182,0.0,0.0
1007,0.0,0.10084033613445377,0.21212121212121213,0.0,0.0
1008,0.0,0.10084033613445377,0.24242424242424243,0.0,0.0
1009,0.0,0.10084033613445377,0.2727272727272727,0.0,0.0
1010,0.0,0.10084033613445377,0.30303030303030304,0.0,0.0
1011,0.0,0.10084033613445377,0.33333333333333337,0.0,0.0
1012,0.0,0.10084033613445377,0.36363636363636365,0.0,0.0
1013,0.0,0.10084033613445377,0.3939393939393939,0.0,0.0
1014,0.0,0.10084033613445377,0.42424242424242425,0.0,0.0
1015,0.0,0.10084033613445377,0.4545454545454546,0.0,0.0
1016,0.0,0.10084033613445377,0.48484848484848486,0.0,0.0
1017,0.0,0.10084033613445377,0.5151515151515151,0.0,0.0
1018,0.0,0.10084033613445377,0.5454545454545454,0.0,0.0
1019,0.0,0.10084033613445377,0.5757575757575758,0.0,0.0
1020,0.0,0.10084033613445377,0.6060606060606061,0.0,0.0
1021,0.0,0.10084033613445377,0.6363636363636364,0.0,0.0
1022,0.0,0.10084033613445377,0.6666666666666667,0.0,0.0
1023,0.0,0.10084033613445377,0.696969696969697,0.0,0.0
1024,0.0,0.10084033613445377,0.7272727272727273,0.0,0.0
1025,0.0,0.10084033613445377,0.7575757575757576,0.0,0.0
1026,0.0,0.10084033613445377,0.7878787878787878,0.0,0.0
1027,0.0,0.10084033613445377,0.8181818181818182,0.0,0.0
1028,0.0,0.10084033613445377,0.8484848484848485,0.0,0.0
1029,0.0,0.10084033613445377,0.8787878787878788,0.0,0.0
1030,0.0,0.10084033613445377,0.9090909090909092,0.0,0.0
1031,0.0,0.10084033613445377,0.9393939393939394,0.0,0.0
1032,0.0,0.10084033613445377,0.9696969696969697,0.0,0.0
1033,0.0,0.10084033613445377,1.0,0.0,0.0
1034,0.0,0.10084033613445377,1.0303030303030303,0.0,0.0
1035,0.0,0.10084033613445377,1.0606060606060606,0.0,0.0
1036,0.0,0.10084033613445377,1.0909090909090908,4.219999999999999,0.05790128108050607
1037,0.0,0.10084033613445377,1.1212121212121213,4.349999999999994,0.08579379930661873
1038,0.0,0.10084033613445377,1.1515151515151516,4.480000000000004,0.1081830386722169
1039,0.0,0.10084033613445377,1.1818181818181819,4.610000000000014,0.1273908229288439
1040,0.0,0.10084033613445377,1.2121212121212122,4.75,0.14470433208066424
1041,0.0,0.10084033613445377,1.2424242424242424,4.885000000000005,0.16078638125272027
1042,0.0,0.10084033613445377,1.2727272727272727,5.02000000000001,0.17602238393534914
1043,0.0,0.10084033613445377,1.303030303030303,5.169999999999993,0.19066265769902524
1044,0.0,0.10084033613445377,1.3333333333333335,5.310000000000002,0.20487586630553956
1045,0.0,0.10084033613445377,1.3636363636363638,5.450000000000017,0.218787119197291
1046,0.0,0.10084033613445377,1.393939393939394,5.6000000000000085,0.23248891222694545
1047,0.0,0.10084033613445377,1.4242424242424243,5.75,0.24605106195748083
1048,0.0,0.10084033613445377,1.4545454545454546,5.900000000000006,0.2595293619866983
1049,0.0,0.10084033613445377,1.4848484848484849,6.050000000000011,0.27296046487783093
1050,0.0,0.10084033613445377,1.5151515151515151,6.210000000000008,0.2863797757018579
1051,0.0,0.10084033613445377,1.5454545454545454,6.360000000000014,0.29980723187144676
1052,0.0,0.10084033613445377,1.5757575757575757,6.52000000000001,0.3132593929608499
1053,0.0,0.10084033613445377,1.6060606060606062,6.680000000000007,0.3267429576154478
1054,0.0,0.10084033613445377,1.6363636363636365,6.840000000000003,0.34026473414058933
1055,0.0,0.10084033613445377,1.6666666666666667,7.000000000000007,0.35382012799056517
1056,0.0,0.10084033613445377,1.696969696969697,7.165000000000006,0.36740867207625727
1057,0.0,0.10084033613445377,1.7272727272727273,7.330000000000006,0.38101961823114056
1058,0.0,0.10084033613445377,1.7575757575757576,7.490000000000009,0.3946463608912024
1059,0.0,0.10084033613445377,1.7878787878787878,7.660000000000004,0.4082760079084289
1060,0.0,0.10084033613445377,1.8181818181818183,7.820000000000007,0.42189761608998433
1061,0.0,0.10084033613445377,1.8484848484848486,7.990000000000009,0.4354969208616156
1062,0.0,0.10084033613445377,1.878787878787879,8.150000000000006,0.4490625513079969
1063,0.0,0.10084033613445377,1.9090909090909092,8.320000000000007,0.4625794797120194
1064,0.0,0.10084033613445377,1.9393939393939394,8.480000000000011,0.4760355917561524
1065,0.0,0.10084033613445377,1.9696969696969697,8.650000000000006,0.48941825716631104
1066,0.0,0.10084033613445377,2.0,8.80999999999981,0.5027148189952984
1067,0.0,0.10084033613445377,2.0303030303030303,8.969999999999812,0.5159144787968495
1068,0.0,0.10084033613445377,2.0606060606060606,9.12999999999981,0.5290037455290644
1069,0.0,0.10084033613445377,2.090909090909091,9.289999999999807,0.5419751269239401
1070,0.0,0.10084033613445377,2.121212121212121,9.449999999999807,0.5548185629228615
1071,0.0,0.10084033613445377,2.1515151515151514,9.609999999999793,0.5675236279756826
1072,0.0,0.10084033613445377,2.1818181818181817,9.769999999999783,0.5800835721876096
1073,0.0,0.10084033613445377,2.2121212121212124,9.919999999999789,0.5924918118835739
1074,0.0,0.10084033613445377,2.2424242424242427,10.079999999999785,0.6047392321993772
1075,0.0,0.10084033613445377,2.272727272727273,10.229999999999777,0.6168219900047522
1076,0.0,0.10084033613445377,2.303030303030303,10.379999999999779,0.6287336719927743
1077,0.0,0.10084033613445377,2.3333333333333335,10.529999999999774,0.6404725695341422
1078,0.0,0.10084033613445377,2.3636363636363638,10.679999999999758,0.652031792906832
1079,0.0,0.10084033613445377,2.393939393939394,10.819999999999766,0.6634100105337508
1080,0.0,0.10084033613445377,2.4242424242424243,10.95999999999978,0.6746035903663571
1081,0.0,0.10084033613445377,2.4545454545454546,11.109999999999758,0.6856125935611803
1082,0.0,0.10084033613445377,2.484848484848485,11.249999999999757,0.6964343732434588
1083,0.0,0.10084033613445377,2.515151515151515,11.384999999999767,0.707067485573016
1084,0.0,0.10084033613445377,2.5454545454545454,11.519999999999754,0.7175123040485145
1085,0.0,0.10084033613445377,2.5757575757575757,11.65999999999974,0.7277715457077543
1086,0.0,0.10084033613445377,2.606060606060606,11.78999999999975,0.7378418681711617
1087,0.0,0.10084033613445377,2.6363636363636362,11.919999999999746,0.7477245769386597
1088,0.0,0.10084033613445377,2.666666666666667,12.049999999999741,0.7574258407300396
1089,0.0,0.10084033613445377,2.6969696969696972,12.179999999999737,0.766942180943864
1090,0.0,0.10084033613445377,2.7272727272727275,12.299999999999741,0.7762789402373473
1091,0.0,0.10084033613445377,2.757575757575758,12.42999999999973,0.7854363966431405
1092,0.0,0.10084033613445377,2.787878787878788,12.549999999999727,0.794417642063149
1093,0.0,0.10084033613445377,2.8181818181818183,12.669999999999732,0.8032253946080568
1094,0.0,0.10084033613445377,2.8484848484848486,12.789999999999722,0.8118623937024011
1095,0.0,0.10084033613445377,2.878787878787879,12.909999999999712,0.8203325178562701
1096,0.0,0.10084033613445377,2.909090909090909,13.019999999999726,0.8286381189467014
1097,0.0,0.10084033613445377,2.9393939393939394,13.134999999999721,0.8367831706746426
1098,0.0,0.10084033613445377,2.9696969696969697,13.249999999999716,0.8447724117861538
1099,0.0,0.10084033613445377,3.0,13.359999999999715,0.8526076475194334
1100,0.0,0.11092436974789915,0.0,0.0,0.0
1101,0.0,0.11092436974789915,0.030303030303030304,0.0,0.0
1102,0.0,0.11092436974789915,0.06060606060606061,0.0,0.0
1103,0.0,0.11092436974789915,0.09090909090909091,0.0,0.0
1104,0.0,0.11092436974789915,0.12121212121212122,0.0,0.0
1105,0.0,0.11092436974789915,0.15151515151515152,0.0,0.0
1106,0.0,0.11092436974789915,0.18181818181818182,0.0,0.0
1107,0.0,0.11092436974789915,0.21212121212121213,0.0,0.0
1108,0.0,0.11092436974789915,0.24242424242424243,0.0,0.0
1109,0.0,0.11092436974789915,0.2727272727272727,0.0,0.0
1110,0.0,0.11092436974789915,0.30303030303030304,0.0,0.0
1111,0.0,0.11092436974789915,0.33333333333333337,0.0,0.0
1112,0.0,0.11092436974789915,0.36363636363636365,0.0,0.0
1113,0.0,0.11092436974789915,0.3939393939393939,0.0,0.0
1114,0.0,0.11092436974789915,0.42424242424242425,0.0,0.0
1115,0.0,0.11092436974789915,0.4545454545454546,0.0,0.0
1116,0.0,0.11092436974789915,0.48484848484848486,0.0,0.0
1117,0.0,0.11092436974789915,0.5151515151515151,0.0,0.0
1118,0.0,0.11092436974789915,0.5454545454545454,0.0,0.0
1119,0.0,0.11092436974789915,0.5757575757575758,0.0,0.0
1120,0.0,0.11092436974789915,0.6060606060606061,0.0,0.0
1121,0.0,0.11092436974789915,0.6363636363636364,0.0,0.0
1122,0.0,0.11092436974789915,0.6666666666666667,0.0,0.0
1123,0.0,0.11092436974789915,0.696969696969697,0.0,0.0
1124,0.0,0.11092436974789915,0.7272727272727273,0.0,0.0
1125,0.0,0.11092436974789915,0.7575757575757576,0.0,0.0
1126,0.0,0.11092436974789915,0.7878787878787878,0.0,0.0
1127,0.0,0.11092436974789915,0.8181818181818182,0.0,0.0
1128,0.0,0.11092436974789915,0.8484848484848485,0.0,0.0
1129,0.0,0.11092436974789915,0.8787878787878788,0.0,0.0
1130,0.0,0.11092436974789915,0.9090909090909092,0.0,0.0
1131,0.0,0.11092436974789915,0.9393939393939394,0.0,0.0
1132,0.0,0.11092436974789915,0.9696969696969697,0.0,0.0
1133,0.0,0.11092436974789915,1.0,3.8600000000000136,0.045673723090196516
1134,0.0,0.11092436974789915,1.0303030303030303,3.990000000000009,0.07927457760290851
1135,0.0,0.11092436974789915,1.0606060606060606,4.1200000000000045,0.10510870881753542
1136,0.0,0.11092436974789915,1.0909090909090908,4.25,0.1265820893330778
1137,0.0,0.11092436974789915,1.1212121212121213,4.3899999999999935,0.14563462358137252
1138,0.0,0.11092436974789915,1.1515151515151516,4.52000000000001,0.1631765021988697
1139,0.0,0.11092436974789915,1.1818181818181819,4.660000000000004,0.17970696173210676
1140,0.0,0.11092436974789915,1.2121212121212122,4.800000000000004,0.19553538327670322
1141,0.0,0.11092436974789915,1.2424242424242424,4.940000000000005,0.21087190707878078
1142,0.0,0.11092436974789915,1.2727272727272727,5.090000000000003,0.22586240198221452
1143,0.0,0.11092436974789915,1.303030303030303,5.230000000000004,0.24061492352844938
1144,0.0,0.11092436974789915,1.3333333333333335,5.380000000000003,0.2552083244793107
1145,0.0,0.11092436974789915,1.3636363636363638,5.530000000000001,0.26970574211396303
1146,0.0,0.11092436974789915,1.393939393939394,5.680000000000007,0.28414848100506035
1147,0.0,0.11092436974789915,1.4242424242424243,5.8300000000000125,0.2985714986639435
1148,0.0,0.11092436974789915,1.4545454545454546,5.989999999999995,0.31299442893592117
1149,0.0,0.11092436974789915,1.4848484848484849,6.140000000000008,0.3274326729828726
1150,0.0,0.11092436974789915,1.5151515151515151,6.300000000000004,0.34189050000338994
1151,0.0,0.11092436974789915,1.5454545454545454,6.460000000000006,0.35637009054303814
1152,0.0,0.11092436974789915,1.5757575757575757,6.610000000000014,0.3708656867301062
1153,0.0,0.11092436974789915,1.6060606060606062,6.770000000000017,0.38537096750518257
1154,0.0,0.11092436974789915,1.6363636363636365,6.930000000000007,0.39987290643349277
1155,0.0,0.11092436974789915,1.6666666666666667,7.099999999999994,0.4143607770122576
1156,0.0,0.11092436974789915,1.696969696969697,7.259999999999998,0.4288186510175749
1157,0.0,0.11092436974789915,1.7272727272727273,7.420000000000002,0.44323340352227797
1158,0.0,0.11092436974789915,1.7575757575757576,7.580000000000005,0.4575878206360799
1159,0.0,0.11092436974789915,1.7878787878787878,7.7400000000000055,0.47186932849699004
1160,0.0,0.11092436974789915,1.8181818181818183,7.900000000000006,0.48606115466823896
1161,0.0,0.11092436974789915,1.8484848484848486,8.059999999999995,0.5001509809059048
1162,0.0,0.11092436974789915,1.878787878787879,8.210000000000008,0.5141247021773045
1163,0.0,0.11092436974789915,1.9090909090909092,8.370000000000005,0.5279690226450564
1164,0.0,0.11092436974789915,1.9393939393939394,8.530000000000001,0.5416746548637413
1165,0.0,0.11092436974789915,1.9696969696969697,8.680000000000007,0.555228547441887
1166,0.0,0.11092436974789915,2.0,8.829999999999814,0.5686223083671114
1167,0.0,0.11092436974789915,2.0303030303030303,8.984999999999808,0.5818472982346186
1168,0.0,0.11092436974789915,2.0606060606060606,9.139999999999787,0.5948952075189596
1169,0.0,0.11092436974789915,2.090909090909091,9.279999999999802,0.6077608534813645
1170,0.0,0.11092436974789915,2.121212121212121,9.4299999999998,0.6204361584156082
1171,0.0,0.11092436974789915,2.1515151515151514,9.579999999999785,0.6329182492046859
1172,0.0,0.11092436974789915,2.1818181818181817,9.7199999999998,0.6452026187070894
1173,0.0,0.11092436974789915,2.2121212121212124,9.859999999999786,0.6572826086241663
1174,0.0,0.11092436974789915,2.2424242424242427,9.999999999999787,0.6691603707345373
1175,0.0,0.11092436974789915,2.272727272727273,10.139999999999787,0.6808320516598647
1176,0.0,0.11092436974789915,2.303030303030303,10.279999999999774,0.6922960569684389
1177,0.0,0.11092436974789915,2.3333333333333335,10.409999999999783,0.7035548618578341
1178,0.0,0.11092436974789915,2.3636363636363638,10.539999999999793,0.71460375148103
1179,0.0,0.11092436974789915,2.393939393939394,10.679999999999758,0.7254478148185702
1180,0.0,0.11092436974789915,2.4242424242424243,10.809999999999754,0.736086568472955
1181,0.0,0.11092436974789915,2.4545454545454546,10.92999999999977,0.7465205990380679
1182,0.0,0.11092436974789915,2.484848484848485,11.05999999999976,0.7567535605570508
1183,0.0,0.11092436974789915,2.515151515151515,11.179999999999765,0.7667878931784505
1184,0.0,0.11092436974789915,2.5454545454545454,11.299999999999766,0.77662407429029
1185,0.0,0.11092436974789915,2.5757575757575757,11.419999999999767,0.7862675790642092
1186,0.0,0.11092436974789915,2.606060606060606,11.539999999999765,0.7957211870707709
1187,0.0,0.11092436974789915,2.6363636363636362,11.659999999999753,0.8049869678922316
1188,0.0,0.11092436974789915,2.666666666666667,11.779999999999745,0.8140702140968028
1189,0.0,0.11092436974789915,2.6969696969696972,11.889999999999745,0.8229734480651785
1190,0.0,0.11092436974789915,2.7272727272727275,11.999999999999744,0.8317028946341508
1191,0.0,0.11092436974789915,2.757575757575758,12.109999999999744,0.8402596652585219
1192,0.0,0.11092436974789915,2.787878787878788,12.219999999999743,0.8486500512668631
1193,0.0,0.11092436974789915,2.8181818181818183,12.329999999999732,0.8568753099311706
1194,0.0,0.11092436974789915,2.8484848484848486,12.439999999999728,0.8649441252693519
1195,0.0,0.11092436974789915,2.878787878787879,12.539999999999736,0.8728577165101115
1196,0.0,0.11092436974789915,2.909090909090909,12.649999999999721,0.8806197891457639
1197,0.0,0.11092436974789915,2.9393939393939394,12.74999999999973,0.8882366979625935
1198,0.0,0.11092436974789915,2.9696969696969697,12.849999999999724,0.8957125643116436
1199,0.0,0.11092436974789915,3.0,12.949999999999726,0.9030490904859568
1200,0.0,0.12100840336134452,0.0,0.0,0.0
1201,0.0,0.12100840336134452,0.030303030303030304,0.0,0.0
1202,0.0,0.12100840336134452,0.06060606060606061,0.0,0.0
1203,0.0,0.12100840336134452,0.09090909090909091,0.0,0.0
1204,0.0,0.12100840336134452,0.12121212121212122,0.0,0.0
1205,0.0,0.12100840336134452,0.15151515151515152,0.0,0.0
1206,0.0,0.12100840336134452,0.18181818181818182,0.0,0.0
1207,0.0,0.12100840336134452,0.21212121212121213,0.0,0.0
1208,0.0,0.12100840336134452,0.24242424242424243,0.0,0.0
1209,0.0,0.12100840336134452,0.2727272727272727,0.0,0.0
1210,0.0,0.12100840336134452,0.30303030303030304,0.0,0.0
1211,0.0,0.12100840336134452,0.33333333333333337,0.0,0.0
1212,0.0,0.12100840336134452,0.36363636363636365,0.0,0.0
1213,0.0,0.12100840336134452,0.3939393939393939,0.0,0.0
1214,0.0,0.12100840336134452,0.42424242424242425,0.0,0.0
1215,0.0,0.12100840336134452,0.4545454545454546,0.0,0.0
1216,0.0,0.12100840336134452,0.48484848484848486,0.0,0.0
1217,0.0,0.12100840336134452,0.5151515151515151,0.0,0.0
1218,0.0,0.12100840336134452,0.5454545454545454,0.0,0.0
1219,0.0,0.12100840336134452,0.5757575757575758,0.0,0.0
1220,0.0,0.12100840336134452,0.6060606060606061,0.0,0.0
1221,0.0,0.12100840336134452,0.6363636363636364,0.0,0.0
1222,0.0,0.12100840336134452,0.6666666666666667,0.0,0.0
1223,0.0,0.12100840336134452,0.696969696969697,0.0,0.0
1224,0.0,0.12100840336134452,0.7272727272727273,0.0,0.0
1225,0.0,0.12100840336134452,0.7575757575757576,0.0,0.0
1226,0.0,0.12100840336134452,0.7878787878787878,0.0,0.0
1227,0.0,0.12100840336134452,0.8181818181818182,0.0,0.0
1228,0.0,0.12100840336134452,0.8484848484848485,0.0,0.0
1229,0.0,0.12100840336134452,0.8787878787878788,0.0,0.0
1230,0.0,0.12100840336134452,0.9090909090909092,0.0,0.0
1231,0.0,0.12100840336134452,0.9393939393939394,3.6300000000000026,0.053509728479896435
1232,0.0,0.12100840336134452,0.9696969696969697,3.759999999999991,0.08811870984557657
1233,0.0,0.12100840336134452,1.0,3.8900000000000006,0.11435384479661237
1234,0.0,0.12100840336134452,1.0303030303030303,4.020000000000003,0.13644655402466438
1235,0.0,0.12100840336134452,1.0606060606060606,4.150000000000006,0.15622141963812852
1236,0.0,0.12100840336134452,1.0909090909090908,4.290000000000003,0.17453774993193194
1237,0.0,0.12100840336134452,1.1212121212121213,4.4299999999999855,0.19187706030361878
1238,0.0,0.12100840336134452,1.1515151515151516,4.560000000000011,0.20854032912109688
1239,0.0,0.12100840336134452,1.1818181818181819,4.709999999999997,0.22473480596883844
1240,0.0,0.12100840336134452,1.2121212121212122,4.850000000000001,0.24060230433869118
1241,0.0,0.12100840336134452,1.2424242424242424,4.990000000000009,0.25625032368216005
1242,0.0,0.12100840336134452,1.2727272727272727,5.140000000000004,0.27175325965808644
1243,0.0,0.12100840336134452,1.303030303030303,5.290000000000006,0.28716919935768936
1244,0.0,0.12100840336134452,1.3333333333333335,5.439999999999998,0.30253581383463907
1245,0.0,0.12100840336134452,1.3636363636363638,5.590000000000003,0.317883483024647
1246,0.0,0.12100840336134452,1.393939393939394,5.740000000000009,0.33322112426774686
1247,0.0,0.12100840336134452,1.4242424242424243,5.900000000000006,0.3485606087532649
1248,0.0,0.12100840336134452,1.4545454545454546,6.050000000000011,0.36390314069322394
1249,0.0,0.12100840336134452,1.4848484848484849,6.210000000000008,0.37924008706865875
1250,0.0,0.12100840336134452,1.5151515151515151,6.360000000000014,0.3945625436946366
1251,0.0,0.12100840336134452,1.5454545454545454,6.52000000000001,0.40985634144386013
1252,0.0,0.12100840336134452,1.5757575757575757,6.680000000000007,0.4251100454579584
1253,0.0,0.12100840336134452,1.6060606060606062,6.8300000000000125,0.4403039541740101
1254,0.0,0.12100840336134452,1.6363636363636365,6.990000000000009,0.45542378496157143
1255,0.0,0.12100840336134452,1.6666666666666667,7.140000000000015,0.4704513828134851
1256,0.0,0.12100840336134452,1.696969696969697,7.300000000000011,0.4853724737329359
1257,0.0,0.12100840336134452,1.7272727272727273,7.450000000000017,0.500167972720065
1258,0.0,0.12100840336134452,1.7575757575757576,7.610000000000005,0.5148269371581454
1259,0.0,0.12100840336134452,1.7878787878787878,7.760000000000005,0.5293341674120834
1260,0.0,0.12100840336134452,1.8181818181818183,7.91000000000001,0.5436781394078452
1261,0.0,0.12100840336134452,1.8484848484848486,8.060000000000002,0.5578453709913186
1262,0.0,0.12100840336134452,1.878787878787879,8.210000000000008,0.5718314064268736
1263,0.0,0.12100840336134452,1.9090909090909092,8.359999999999985,0.5856222872445009
1264,0.0,0.12100840336134452,1.9393939393939394,8.500000000000007,0.5992108966549567
1265,0.0,0.12100840336134452,1.9696969696969697,8.640000000000015,0.6125923282594816
1266,0.0,0.12100840336134452,2.0,8.789999999999807,0.6257606950948424
1267,0.0,0.12100840336134452,2.0303030303030303,8.929999999999808,0.6387105865753702
1268,0.0,0.12100840336134452,2.0606060606060606,9.064999999999813,0.6514416938828762
1269,0.0,0.12100840336134452,2.090909090909091,9.199999999999804,0.6639471906176486
1270,0.0,0.12100840336134452,2.121212121212121,9.339999999999804,0.6762288862836519
1271,0.0,0.12100840336134452,2.1515151515151514,9.4699999999998,0.688282129560778
1272,0.0,0.12100840336134452,2.1818181818181817,9.599999999999795,0.7001144672003852
1273,0.0,0.12100840336134452,2.2121212121212124,9.72999999999979,0.7117202880627425
1274,0.0,0.12100840336134452,2.2424242424242427,9.859999999999786,0.7231002199182373
1275,0.0,0.12100840336134452,2.272727272727273,9.97999999999979,0.7342595872179734
1276,0.0,0.12100840336134452,2.303030303030303,10.109999999999786,0.7451988439826218
1277,0.0,0.12100840336134452,2.3333333333333335,10.229999999999784,0.7559205633041131
1278,0.0,0.12100840336134452,2.3636363636363638,10.349999999999781,0.7664296265030502
1279,0.0,0.12100840336134452,2.393939393939394,10.469999999999771,0.7767272018495114
1280,0.0,0.12100840336134452,2.4242424242424243,10.589999999999776,0.7868176333661245
1281,0.0,0.12100840336134452,2.4545454545454546,10.699999999999784,0.7967068471394996
1282,0.0,0.12100840336134452,2.484848484848485,10.819999999999766,0.8063960479412029
1283,0.0,0.12100840336134452,2.515151515151515,10.929999999999765,0.8158938841097615
1284,0.0,0.12100840336134452,2.5454545454545454,11.039999999999765,0.8251983136055835
1285,0.0,0.12100840336134452,2.5757575757575757,11.149999999999764,0.8343196210526851
1286,0.0,0.12100840336134452,2.606060606060606,11.259999999999764,0.8432608239357344
1287,0.0,0.12100840336134452,2.6363636363636362,11.36499999999975,0.852024233018601
1288,0.0,0.12100840336134452,2.666666666666667,11.469999999999757,0.8606220755551786
1289,0.0,0.12100840336134452,2.6969696969696972,11.569999999999762,0.869050450018098
1290,0.0,0.12100840336134452,2.7272727272727275,11.679999999999751,0.8773175968184821
1291,0.0,0.12100840336134452,2.757575757575758,11.779999999999745,0.8854288127449141
