,Meta,bsyn,bdeg,Apc_Period_Module,Apc_Amplitude_Module,Apc_Period_MA,Apc_Amplitude_MA
3748,0.0,1.0181159420289854,0.10507246376811594,38.966031098271216,0.5978310525828119,39.87418225772541,0.5663805703993349
3749,0.0,1.0181159420289854,0.10652173913043478,38.309771447998315,0.5978336126988255,39.25088365929007,0.5664721642978745
3750,0.0,1.0181159420289854,0.10797101449275362,38.02533566283946,0.5978311858056128,38.85064351194168,0.5664897430842969
3751,0.0,1.0181159420289854,0.10942028985507246,38.08305080751572,0.5978366177734836,38.62074976825423,0.5664349322426048
3752,0.0,1.0181159420289854,0.1108695652173913,38.493653958907004,0.5978338585905942,38.563036224387574,0.5663041558513274
3753,0.0,1.0181159420289854,0.11231884057971014,39.322284924124844,0.5978335166553337,38.67634565329671,0.5660965716342217
3754,0.0,1.0181159420289854,0.11376811594202899,40.7212471472301,0.5978262696936065,38.977392549821275,0.5658233750732153
3755,0.0,1.0181159420289854,0.11521739130434781,43.05156810750334,0.5978180001644589,39.50962427724173,0.5654340699452554
3756,0.0,1.0181159420289854,0.11666666666666665,47.43028903426517,0.5978172398869764,40.36519187187368,0.5648733507184311
3757,0.0,1.0181159420289854,0.1181159420289855,63.52382189150208,0.597801536599004,41.82547749190026,0.5640006859547594
3758,0.0,1.0181159420289854,0.11956521739130434,0.0,0.0,0.0,0.0
3759,0.0,1.0181159420289854,0.12101449275362318,0.0,0.0,0.0,0.0
3760,0.0,1.0181159420289854,0.12246376811594202,0.0,0.0,0.0,0.0
3761,0.0,1.0181159420289854,0.12391304347826086,0.0,0.0,0.0,0.0
3762,0.0,1.0181159420289854,0.1253623188405797,0.0,0.0,0.0,0.0
3763,0.0,1.0181159420289854,0.12681159420289856,0.0,0.0,0.0,0.0
3764,0.0,1.0181159420289854,0.12826086956521737,0.0,0.0,0.0,0.0
3765,0.0,1.0181159420289854,0.12971014492753624,0.0,0.0,0.0,0.0
3766,0.0,1.0181159420289854,0.13115942028985506,0.0,0.0,0.0,0.0
3767,0.0,1.0181159420289854,0.13260869565217392,0.0,0.0,0.0,0.0
3768,0.0,1.0181159420289854,0.13405797101449274,0.0,0.0,0.0,0.0
3769,0.0,1.0181159420289854,0.13550724637681158,0.0,0.0,0.0,0.0
3770,0.0,1.0181159420289854,0.13695652173913042,0.0,0.0,0.0,0.0
3771,0.0,1.0181159420289854,0.13840579710144926,0.0,0.0,0.0,0.0
3772,0.0,1.0181159420289854,0.1398550724637681,0.0,0.0,0.0,0.0
3773,0.0,1.0181159420289854,0.14130434782608695,0.0,0.0,0.0,0.0
3774,0.0,1.0181159420289854,0.1427536231884058,0.0,0.0,0.0,0.0
3775,0.0,1.0181159420289854,0.14420289855072463,0.0,0.0,0.0,0.0
3776,0.0,1.0181159420289854,0.14565217391304347,0.0,0.0,0.0,0.0
3777,0.0,1.0181159420289854,0.1471014492753623,0.0,0.0,0.0,0.0
3778,0.0,1.0181159420289854,0.14855072463768115,0.0,0.0,0.0,0.0
3779,0.0,1.0181159420289854,0.15,0.0,0.0,0.0,0.0
3780,0.0,1.0326086956521738,0.05,0.0,0.0,0.0,0.0
3781,0.0,1.0326086956521738,0.051449275362318844,0.0,0.0,0.0,0.0
3782,0.0,1.0326086956521738,0.052898550724637686,0.0,0.0,0.0,0.0
3783,0.0,1.0326086956521738,0.05434782608695653,0.0,0.0,0.0,0.0
3784,0.0,1.0326086956521738,0.05579710144927536,0.0,0.0,0.0,0.0
3785,0.0,1.0326086956521738,0.0572463768115942,0.0,0.0,0.0,0.0
3786,0.0,1.0326086956521738,0.058695652173913045,0.0,0.0,0.0,0.0
3787,0.0,1.0326086956521738,0.060144927536231886,0.0,0.0,0.0,0.0
3788,0.0,1.0326086956521738,0.06159420289855073,0.0,0.0,0.0,0.0
3789,0.0,1.0326086956521738,0.06304347826086956,0.0,0.0,0.0,0.0
3790,0.0,1.0326086956521738,0.0644927536231884,0.0,0.0,0.0,0.0
3791,0.0,1.0326086956521738,0.06594202898550725,0.0,0.0,0.0,0.0
3792,0.0,1.0326086956521738,0.06739130434782609,0.0,0.0,0.0,0.0
3793,0.0,1.0326086956521738,0.06884057971014493,0.0,0.0,0.0,0.0
3794,0.0,1.0326086956521738,0.07028985507246377,0.0,0.0,0.0,0.0
3795,0.0,1.0326086956521738,0.07173913043478261,0.0,0.0,0.0,0.0
3796,0.0,1.0326086956521738,0.07318840579710145,0.0,0.0,0.0,0.0
3797,0.0,1.0326086956521738,0.0746376811594203,0.0,0.0,0.0,0.0
3798,0.0,1.0326086956521738,0.07608695652173914,0.0,0.0,0.0,0.0
3799,0.0,1.0326086956521738,0.07753623188405798,0.0,0.0,0.0,0.0
3800,0.0,1.0326086956521738,0.07898550724637682,0.0,0.0,0.0,0.0
3801,0.0,1.0326086956521738,0.08043478260869565,0.0,0.0,0.0,0.0
3802,0.0,1.0326086956521738,0.0818840579710145,0.0,0.0,0.0,0.0
3803,0.0,1.0326086956521738,0.08333333333333333,0.0,0.0,0.0,0.0
3804,0.0,1.0326086956521738,0.08478260869565217,0.0,0.0,0.0,0.0
3805,0.0,1.0326086956521738,0.08623188405797101,0.0,0.0,0.0,0.0
3806,0.0,1.0326086956521738,0.08768115942028985,0.0,0.0,0.0,0.0
3807,0.0,1.0326086956521738,0.0891304347826087,0.0,0.0,0.0,0.0
3808,0.0,1.0326086956521738,0.09057971014492754,0.0,0.0,0.0,0.0
3809,0.0,1.0326086956521738,0.09202898550724636,0.0,0.0,0.0,0.0
3810,0.0,1.0326086956521738,0.0934782608695652,0.0,0.0,0.0,0.0
3811,0.0,1.0326086956521738,0.09492753623188405,0.0,0.0,0.0,0.0
3812,0.0,1.0326086956521738,0.09637681159420289,0.0,0.0,0.0,0.0
3813,0.0,1.0326086956521738,0.09782608695652173,0.0,0.0,0.0,0.0
3814,0.0,1.0326086956521738,0.09927536231884057,0.0,0.0,0.0,0.0
3815,0.0,1.0326086956521738,0.10072463768115941,49.39286569580864,0.5978106810962909,46.13858031314541,0.5643163283304116
3816,0.0,1.0326086956521738,0.10217391304347825,44.08611687771327,0.5978172196320202,43.25021437976562,0.5652009257233035
3817,0.0,1.0326086956521738,0.1036231884057971,41.2772109182764,0.5978244913688511,41.489138204340065,0.5657063664410474
3818,0.0,1.0326086956521738,0.10507246376811594,39.54538338018571,0.597829699481781,40.278774864478976,0.5660159367983404
3819,0.0,1.0326086956521738,0.10652173913043478,38.4460014894641,0.5978316341203394,39.41569326930859,0.5662132082516719
3820,0.0,1.0326086956521738,0.10797101449275362,37.793117491632295,0.5978356670741107,38.80183432453818,0.566304708567336
3821,0.0,1.0326086956521738,0.10942028985507246,37.49946747096278,0.5978323776265525,38.39434077661187,0.5663191062851025
3822,0.0,1.0326086956521738,0.1108695652173913,37.5327829441945,0.5978316106389188,38.16116289639834,0.5662689491980469
3823,0.0,1.0326086956521738,0.11231884057971014,37.902788786132085,0.5978356968243114,38.0936222238263,0.5661357054792611
3824,0.0,1.0326086956521738,0.11376811594202899,38.66496710637452,0.5978352187972178,38.18826254032818,0.56594937676463
3825,0.0,1.0326086956521738,0.11521739130434781,39.95202521072883,0.5978250465759153,38.46038006030379,0.5656855608657254
3826,0.0,1.0326086956521738,0.11666666666666665,42.07272015180005,0.59782151851008,38.947504080988864,0.5653093457900344
3827,0.0,1.0326086956521738,0.1181159420289855,45.915521529424794,0.5978129851586607,39.730707128794805,0.5647780856619832
3828,0.0,1.0326086956521738,0.11956521739130434,56.86009416309845,0.5978047483678841,41.031052388146534,0.5639787135582386
3829,0.0,1.0326086956521738,0.12101449275362318,0.0,0.0,44.26758455453259,0.5619290531597834
3830,0.0,1.0326086956521738,0.12246376811594202,0.0,0.0,0.0,0.0
3831,0.0,1.0326086956521738,0.12391304347826086,0.0,0.0,0.0,0.0
3832,0.0,1.0326086956521738,0.1253623188405797,0.0,0.0,0.0,0.0
3833,0.0,1.0326086956521738,0.12681159420289856,0.0,0.0,0.0,0.0
3834,0.0,1.0326086956521738,0.12826086956521737,0.0,0.0,0.0,0.0
3835,0.0,1.0326086956521738,0.12971014492753624,0.0,0.0,0.0,0.0
3836,0.0,1.0326086956521738,0.13115942028985506,0.0,0.0,0.0,0.0
3837,0.0,1.0326086956521738,0.13260869565217392,0.0,0.0,0.0,0.0
3838,0.0,1.0326086956521738,0.13405797101449274,0.0,0.0,0.0,0.0
3839,0.0,1.0326086956521738,0.13550724637681158,0.0,0.0,0.0,0.0
3840,0.0,1.0326086956521738,0.13695652173913042,0.0,0.0,0.0,0.0
3841,0.0,1.0326086956521738,0.13840579710144926,0.0,0.0,0.0,0.0
3842,0.0,1.0326086956521738,0.1398550724637681,0.0,0.0,0.0,0.0
3843,0.0,1.0326086956521738,0.14130434782608695,0.0,0.0,0.0,0.0
3844,0.0,1.0326086956521738,0.1427536231884058,0.0,0.0,0.0,0.0
3845,0.0,1.0326086956521738,0.14420289855072463,0.0,0.0,0.0,0.0
3846,0.0,1.0326086956521738,0.14565217391304347,0.0,0.0,0.0,0.0
3847,0.0,1.0326086956521738,0.1471014492753623,0.0,0.0,0.0,0.0
3848,0.0,1.0326086956521738,0.14855072463768115,0.0,0.0,0.0,0.0
3849,0.0,1.0326086956521738,0.15,0.0,0.0,0.0,0.0
3850,0.0,1.0471014492753623,0.05,0.0,0.0,0.0,0.0
3851,0.0,1.0471014492753623,0.051449275362318844,0.0,0.0,0.0,0.0
3852,0.0,1.0471014492753623,0.052898550724637686,0.0,0.0,0.0,0.0
3853,0.0,1.0471014492753623,0.05434782608695653,0.0,0.0,0.0,0.0
3854,0.0,1.0471014492753623,0.05579710144927536,0.0,0.0,0.0,0.0
3855,0.0,1.0471014492753623,0.0572463768115942,0.0,0.0,0.0,0.0
3856,0.0,1.0471014492753623,0.058695652173913045,0.0,0.0,0.0,0.0
3857,0.0,1.0471014492753623,0.060144927536231886,0.0,0.0,0.0,0.0
3858,0.0,1.0471014492753623,0.06159420289855073,0.0,0.0,0.0,0.0
3859,0.0,1.0471014492753623,0.06304347826086956,0.0,0.0,0.0,0.0
3860,0.0,1.0471014492753623,0.0644927536231884,0.0,0.0,0.0,0.0
3861,0.0,1.0471014492753623,0.06594202898550725,0.0,0.0,0.0,0.0
3862,0.0,1.0471014492753623,0.06739130434782609,0.0,0.0,0.0,0.0
3863,0.0,1.0471014492753623,0.06884057971014493,0.0,0.0,0.0,0.0
3864,0.0,1.0471014492753623,0.07028985507246377,0.0,0.0,0.0,0.0
3865,0.0,1.0471014492753623,0.07173913043478261,0.0,0.0,0.0,0.0
3866,0.0,1.0471014492753623,0.07318840579710145,0.0,0.0,0.0,0.0
3867,0.0,1.0471014492753623,0.0746376811594203,0.0,0.0,0.0,0.0
3868,0.0,1.0471014492753623,0.07608695652173914,0.0,0.0,0.0,0.0
3869,0.0,1.0471014492753623,0.07753623188405798,0.0,0.0,0.0,0.0
3870,0.0,1.0471014492753623,0.07898550724637682,0.0,0.0,0.0,0.0
3871,0.0,1.0471014492753623,0.08043478260869565,0.0,0.0,0.0,0.0
3872,0.0,1.0471014492753623,0.0818840579710145,0.0,0.0,0.0,0.0
3873,0.0,1.0471014492753623,0.08333333333333333,0.0,0.0,0.0,0.0
3874,0.0,1.0471014492753623,0.08478260869565217,0.0,0.0,0.0,0.0
3875,0.0,1.0471014492753623,0.08623188405797101,0.0,0.0,0.0,0.0
3876,0.0,1.0471014492753623,0.08768115942028985,0.0,0.0,0.0,0.0
3877,0.0,1.0471014492753623,0.0891304347826087,0.0,0.0,0.0,0.0
3878,0.0,1.0471014492753623,0.09057971014492754,0.0,0.0,0.0,0.0
3879,0.0,1.0471014492753623,0.09202898550724636,0.0,0.0,0.0,0.0
3880,0.0,1.0471014492753623,0.0934782608695652,0.0,0.0,0.0,0.0
3881,0.0,1.0471014492753623,0.09492753623188405,0.0,0.0,0.0,0.0
3882,0.0,1.0471014492753623,0.09637681159420289,0.0,0.0,0.0,0.0
3883,0.0,1.0471014492753623,0.09782608695652173,0.0,0.0,0.0,0.0
3884,0.0,1.0471014492753623,0.09927536231884057,0.0,0.0,0.0,0.0
3885,0.0,1.0471014492753623,0.10072463768115941,72.9001545444458,0.5977991885902676,0.0,0.0
3886,0.0,1.0471014492753623,0.10217391304347825,48.521949596125275,0.5978090777044018,45.499039601069825,0.5641613315033253
3887,0.0,1.0471014492753623,0.1036231884057971,43.43910694802684,0.5978201040208272,42.71627890267446,0.5650431760372907
3888,0.0,1.0471014492753623,0.10507246376811594,40.71348152721202,0.597826843351202,41.00015363611839,0.5655391086608996
3889,0.0,1.0471014492753623,0.10652173913043478,39.02107434646124,0.5978310445468565,39.81211664257569,0.5658450405078386
3890,0.0,1.0471014492753623,0.10797101449275362,37.940750943338834,0.5978320626239486,38.96261361780664,0.5660288494661188
3891,0.0,1.0471014492753623,0.10942028985507246,37.291177457894605,0.5978345262483249,38.36093723866742,0.5661365942927213
3892,0.0,1.0471014492753623,0.1108695652173913,36.98862237134699,0.597834142680334,37.95555482537614,0.5661500771963587
3893,0.0,1.0471014492753623,0.11231884057971014,37.00006936235017,0.5978315690999209,37.71749426643129,0.5661143392945015
3894,0.0,1.0471014492753623,0.11376811594202899,37.332618685007915,0.5978326626663432,37.638239533569035,0.5659960805351817
3895,0.0,1.0471014492753623,0.11521739130434781,38.034095067358756,0.5978278061455968,37.716367968454186,0.5658104486046684
3896,0.0,1.0471014492753623,0.11666666666666665,39.22104432303001,0.5978309972415818,37.96164031263163,0.5655414208243941
3897,0.0,1.0471014492753623,0.1181159420289855,41.15709102772074,0.5978194841812088,38.408387128468746,0.5651822856111461
3898,0.0,1.0471014492753623,0.11956521739130434,44.56214198281622,0.597816385436632,39.12601577425218,0.5646671396816171
3899,0.0,1.0471014492753623,0.12101449275362318,52.93361061816854,0.5978010940491443,40.2935817540675,0.5639449008619125
3900,0.0,1.0471014492753623,0.12246376811594202,0.0,0.0,42.74965578472319,0.5623941759620452
3901,0.0,1.0471014492753623,0.12391304347826086,0.0,0.0,0.0,0.0
3902,0.0,1.0471014492753623,0.1253623188405797,0.0,0.0,0.0,0.0
3903,0.0,1.0471014492753623,0.12681159420289856,0.0,0.0,0.0,0.0
3904,0.0,1.0471014492753623,0.12826086956521737,0.0,0.0,0.0,0.0
3905,0.0,1.0471014492753623,0.12971014492753624,0.0,0.0,0.0,0.0
3906,0.0,1.0471014492753623,0.13115942028985506,0.0,0.0,0.0,0.0
3907,0.0,1.0471014492753623,0.13260869565217392,0.0,0.0,0.0,0.0
3908,0.0,1.0471014492753623,0.13405797101449274,0.0,0.0,0.0,0.0
3909,0.0,1.0471014492753623,0.13550724637681158,0.0,0.0,0.0,0.0
3910,0.0,1.0471014492753623,0.13695652173913042,0.0,0.0,0.0,0.0
3911,0.0,1.0471014492753623,0.13840579710144926,0.0,0.0,0.0,0.0
3912,0.0,1.0471014492753623,0.1398550724637681,0.0,0.0,0.0,0.0
3913,0.0,1.0471014492753623,0.14130434782608695,0.0,0.0,0.0,0.0
3914,0.0,1.0471014492753623,0.1427536231884058,0.0,0.0,0.0,0.0
3915,0.0,1.0471014492753623,0.14420289855072463,0.0,0.0,0.0,0.0
3916,0.0,1.0471014492753623,0.14565217391304347,0.0,0.0,0.0,0.0
3917,0.0,1.0471014492753623,0.1471014492753623,0.0,0.0,0.0,0.0
3918,0.0,1.0471014492753623,0.14855072463768115,0.0,0.0,0.0,0.0
3919,0.0,1.0471014492753623,0.15,0.0,0.0,0.0,0.0
3920,0.0,1.0615942028985508,0.05,0.0,0.0,0.0,0.0
3921,0.0,1.0615942028985508,0.051449275362318844,0.0,0.0,0.0,0.0
3922,0.0,1.0615942028985508,0.052898550724637686,0.0,0.0,0.0,0.0
3923,0.0,1.0615942028985508,0.05434782608695653,0.0,0.0,0.0,0.0
3924,0.0,1.0615942028985508,0.05579710144927536,0.0,0.0,0.0,0.0
3925,0.0,1.0615942028985508,0.0572463768115942,0.0,0.0,0.0,0.0
3926,0.0,1.0615942028985508,0.058695652173913045,0.0,0.0,0.0,0.0
3927,0.0,1.0615942028985508,0.060144927536231886,0.0,0.0,0.0,0.0
3928,0.0,1.0615942028985508,0.06159420289855073,0.0,0.0,0.0,0.0
3929,0.0,1.0615942028985508,0.06304347826086956,0.0,0.0,0.0,0.0
3930,0.0,1.0615942028985508,0.0644927536231884,0.0,0.0,0.0,0.0
3931,0.0,1.0615942028985508,0.06594202898550725,0.0,0.0,0.0,0.0
3932,0.0,1.0615942028985508,0.06739130434782609,0.0,0.0,0.0,0.0
3933,0.0,1.0615942028985508,0.06884057971014493,0.0,0.0,0.0,0.0
3934,0.0,1.0615942028985508,0.07028985507246377,0.0,0.0,0.0,0.0
3935,0.0,1.0615942028985508,0.07173913043478261,0.0,0.0,0.0,0.0
3936,0.0,1.0615942028985508,0.07318840579710145,0.0,0.0,0.0,0.0
3937,0.0,1.0615942028985508,0.0746376811594203,0.0,0.0,0.0,0.0
3938,0.0,1.0615942028985508,0.07608695652173914,0.0,0.0,0.0,0.0
3939,0.0,1.0615942028985508,0.07753623188405798,0.0,0.0,0.0,0.0
3940,0.0,1.0615942028985508,0.07898550724637682,0.0,0.0,0.0,0.0
3941,0.0,1.0615942028985508,0.08043478260869565,0.0,0.0,0.0,0.0
3942,0.0,1.0615942028985508,0.0818840579710145,0.0,0.0,0.0,0.0
3943,0.0,1.0615942028985508,0.08333333333333333,0.0,0.0,0.0,0.0
3944,0.0,1.0615942028985508,0.08478260869565217,0.0,0.0,0.0,0.0
3945,0.0,1.0615942028985508,0.08623188405797101,0.0,0.0,0.0,0.0
3946,0.0,1.0615942028985508,0.08768115942028985,0.0,0.0,0.0,0.0
3947,0.0,1.0615942028985508,0.0891304347826087,0.0,0.0,0.0,0.0
3948,0.0,1.0615942028985508,0.09057971014492754,0.0,0.0,0.0,0.0
3949,0.0,1.0615942028985508,0.09202898550724636,0.0,0.0,0.0,0.0
3950,0.0,1.0615942028985508,0.0934782608695652,0.0,0.0,0.0,0.0
3951,0.0,1.0615942028985508,0.09492753623188405,0.0,0.0,0.0,0.0
3952,0.0,1.0615942028985508,0.09637681159420289,0.0,0.0,0.0,0.0
3953,0.0,1.0615942028985508,0.09782608695652173,0.0,0.0,0.0,0.0
3954,0.0,1.0615942028985508,0.09927536231884057,0.0,0.0,0.0,0.0
3955,0.0,1.0615942028985508,0.10072463768115941,0.0,0.0,0.0,0.0
3956,0.0,1.0615942028985508,0.10217391304347825,67.63142282344575,0.5977971885690343,0.0,0.0
3957,0.0,1.0615942028985508,0.1036231884057971,47.685293973442214,0.5978111871154039,44.87966987378877,0.5640052413084363
3958,0.0,1.0615942028985508,0.10507246376811594,42.810309040256314,0.5978192820257793,42.18948658130853,0.5648639862874192
3959,0.0,1.0615942028985508,0.10652173913043478,40.16520890444717,0.5978218436317997,40.520113825360085,0.5653634550491892
3960,0.0,1.0615942028985508,0.10797101449275362,38.51067284116147,0.5978292753961393,39.35970290007813,0.5656733236665368
3961,0.0,1.0615942028985508,0.10942028985507246,37.44820429045319,0.5978340789997068,38.52591541189432,0.5658736672660125
3962,0.0,1.0615942028985508,0.1108695652173913,36.80283802295226,0.5978356388063852,37.93005080277922,0.5659717964421709
3963,0.0,1.0615942028985508,0.11231884057971014,36.49233424146474,0.5978385282915172,37.5253534866912,0.5659785989114743
3964,0.0,1.0615942028985508,0.11376811594202899,36.48390322839365,0.5978328645055512,37.28237986623657,0.5659479308425721
3965,0.0,1.0615942028985508,0.11521739130434781,36.78155270749595,0.5978341962598883,37.194602481128484,0.5658388843939646
3966,0.0,1.0615942028985508,0.11666666666666665,37.42778292851568,0.5978305937932783,37.2565924536474,0.565651756021885
3967,0.0,1.0615942028985508,0.1181159420289855,38.522713021062245,0.5978267646224359,37.47916792266457,0.5654000190820772
3968,0.0,1.0615942028985508,0.11956521739130434,40.2968462443598,0.5978178883626426,37.889368522322684,0.5650525464496823
3969,0.0,1.0615942028985508,0.12101449275362318,43.33834511545635,0.597815064388046,38.54838688804537,0.5645759807198313
3970,0.0,1.0615942028985508,0.12246376811594202,50.09917721673371,0.5978140132580851,39.600844660757794,0.5638693402208399
3971,0.0,1.0615942028985508,0.12391304347826086,0.0,0.0,41.626193594603734,0.5625927647214031
3972,0.0,1.0615942028985508,0.1253623188405797,0.0,0.0,0.0,0.0
3973,0.0,1.0615942028985508,0.12681159420289856,0.0,0.0,0.0,0.0
3974,0.0,1.0615942028985508,0.12826086956521737,0.0,0.0,0.0,0.0
3975,0.0,1.0615942028985508,0.12971014492753624,0.0,0.0,0.0,0.0
3976,0.0,1.0615942028985508,0.13115942028985506,0.0,0.0,0.0,0.0
3977,0.0,1.0615942028985508,0.13260869565217392,0.0,0.0,0.0,0.0
3978,0.0,1.0615942028985508,0.13405797101449274,0.0,0.0,0.0,0.0
3979,0.0,1.0615942028985508,0.13550724637681158,0.0,0.0,0.0,0.0
3980,0.0,1.0615942028985508,0.13695652173913042,0.0,0.0,0.0,0.0
3981,0.0,1.0615942028985508,0.13840579710144926,0.0,0.0,0.0,0.0
3982,0.0,1.0615942028985508,0.1398550724637681,0.0,0.0,0.0,0.0
3983,0.0,1.0615942028985508,0.14130434782608695,0.0,0.0,0.0,0.0
3984,0.0,1.0615942028985508,0.1427536231884058,0.0,0.0,0.0,0.0
3985,0.0,1.0615942028985508,0.14420289855072463,0.0,0.0,0.0,0.0
3986,0.0,1.0615942028985508,0.14565217391304347,0.0,0.0,0.0,0.0
3987,0.0,1.0615942028985508,0.1471014492753623,0.0,0.0,0.0,0.0
3988,0.0,1.0615942028985508,0.14855072463768115,0.0,0.0,0.0,0.0
3989,0.0,1.0615942028985508,0.15,0.0,0.0,0.0,0.0
3990,0.0,1.0760869565217392,0.05,0.0,0.0,0.0,0.0
3991,0.0,1.0760869565217392,0.051449275362318844,0.0,0.0,0.0,0.0
3992,0.0,1.0760869565217392,0.052898550724637686,0.0,0.0,0.0,0.0
3993,0.0,1.0760869565217392,0.05434782608695653,0.0,0.0,0.0,0.0
3994,0.0,1.0760869565217392,0.05579710144927536,0.0,0.0,0.0,0.0
3995,0.0,1.0760869565217392,0.0572463768115942,0.0,0.0,0.0,0.0
3996,0.0,1.0760869565217392,0.058695652173913045,0.0,0.0,0.0,0.0
3997,0.0,1.0760869565217392,0.060144927536231886,0.0,0.0,0.0,0.0
3998,0.0,1.0760869565217392,0.06159420289855073,0.0,0.0,0.0,0.0
3999,0.0,1.0760869565217392,0.06304347826086956,0.0,0.0,0.0,0.0
4000,0.0,1.0760869565217392,0.0644927536231884,0.0,0.0,0.0,0.0
4001,0.0,1.0760869565217392,0.06594202898550725,0.0,0.0,0.0,0.0
4002,0.0,1.0760869565217392,0.06739130434782609,0.0,0.0,0.0,0.0
4003,0.0,1.0760869565217392,0.06884057971014493,0.0,0.0,0.0,0.0
4004,0.0,1.0760869565217392,0.07028985507246377,0.0,0.0,0.0,0.0
4005,0.0,1.0760869565217392,0.07173913043478261,0.0,0.0,0.0,0.0
4006,0.0,1.0760869565217392,0.07318840579710145,0.0,0.0,0.0,0.0
4007,0.0,1.0760869565217392,0.0746376811594203,0.0,0.0,0.0,0.0
4008,0.0,1.0760869565217392,0.07608695652173914,0.0,0.0,0.0,0.0
4009,0.0,1.0760869565217392,0.07753623188405798,0.0,0.0,0.0,0.0
4010,0.0,1.0760869565217392,0.07898550724637682,0.0,0.0,0.0,0.0
4011,0.0,1.0760869565217392,0.08043478260869565,0.0,0.0,0.0,0.0
4012,0.0,1.0760869565217392,0.0818840579710145,0.0,0.0,0.0,0.0
4013,0.0,1.0760869565217392,0.08333333333333333,0.0,0.0,0.0,0.0
4014,0.0,1.0760869565217392,0.08478260869565217,0.0,0.0,0.0,0.0
4015,0.0,1.0760869565217392,0.08623188405797101,0.0,0.0,0.0,0.0
4016,0.0,1.0760869565217392,0.08768115942028985,0.0,0.0,0.0,0.0
4017,0.0,1.0760869565217392,0.0891304347826087,0.0,0.0,0.0,0.0
4018,0.0,1.0760869565217392,0.09057971014492754,0.0,0.0,0.0,0.0
4019,0.0,1.0760869565217392,0.09202898550724636,0.0,0.0,0.0,0.0
4020,0.0,1.0760869565217392,0.0934782608695652,0.0,0.0,0.0,0.0
4021,0.0,1.0760869565217392,0.09492753623188405,0.0,0.0,0.0,0.0
4022,0.0,1.0760869565217392,0.09637681159420289,0.0,0.0,0.0,0.0
4023,0.0,1.0760869565217392,0.09782608695652173,0.0,0.0,0.0,0.0
4024,0.0,1.0760869565217392,0.09927536231884057,0.0,0.0,0.0,0.0
4025,0.0,1.0760869565217392,0.10072463768115941,0.0,0.0,0.0,0.0
4026,0.0,1.0760869565217392,0.10217391304347825,0.0,0.0,0.0,0.0
4027,0.0,1.0760869565217392,0.1036231884057971,64.02125248086995,0.5977989744014665,0.0,0.0
4028,0.0,1.0760869565217392,0.10507246376811594,46.87912842046307,0.5978078435341753,44.28097960511771,0.5638573586594153
4029,0.0,1.0760869565217392,0.10652173913043478,42.199643408151104,0.5978199597519112,41.679851157443466,0.5647011705581096
4030,0.0,1.0760869565217392,0.10797101449275362,39.63105418190214,0.5978259568161091,40.057293954431906,0.5651954493443683
4031,0.0,1.0760869565217392,0.10942028985507246,38.01467743183383,0.5978306944102025,38.919140067809074,0.5655029745185686
4032,0.0,1.0760869565217392,0.1108695652173913,36.969440447820475,0.5978328447675362,38.099233855283146,0.5657063198275007
4033,0.0,1.0760869565217392,0.11231884057971014,36.32771961154366,0.5978308214547712,37.51103112208203,0.5658000360786638
4034,0.0,1.0760869565217392,0.11376811594202899,36.010047054584994,0.5978354691707548,37.108251956626646,0.5658316354556694
4035,0.0,1.0760869565217392,0.11521739130434781,35.98346161013914,0.5978361157846463,36.863863414549286,0.5657817766301466
4036,0.0,1.0760869565217392,0.11666666666666665,36.24963021988364,0.5978352548201917,36.76619974401565,0.5656809262828563
4037,0.0,1.0760869565217392,0.1181159420289855,36.84409189075421,0.597830571868416,36.812794250005965,0.5655039229896115
4038,0.0,1.0760869565217392,0.11956521739130434,37.8574162169835,0.5978268525895142,37.01208399894273,0.56525595328066
4039,0.0,1.0760869565217392,0.12101449275362318,39.485922658993196,0.5978256061880513,37.38912761736498,0.5649152935782302
4040,0.0,1.0760869565217392,0.12246376811594202,42.22027404578323,0.5978152789349009,37.99550892344912,0.5644411723179878
4041,0.0,1.0760869565217392,0.12391304347826086,47.86291843190254,0.5978102319875772,38.9541135726289,0.5637887475165598
4042,0.0,1.0760869565217392,0.1253623188405797,0.0,0.0,40.68129255989338,0.5626871261273705
4043,0.0,1.0760869565217392,0.12681159420289856,0.0,0.0,0.0,0.0
4044,0.0,1.0760869565217392,0.12826086956521737,0.0,0.0,0.0,0.0
4045,0.0,1.0760869565217392,0.12971014492753624,0.0,0.0,0.0,0.0
4046,0.0,1.0760869565217392,0.13115942028985506,0.0,0.0,0.0,0.0
4047,0.0,1.0760869565217392,0.13260869565217392,0.0,0.0,0.0,0.0
4048,0.0,1.0760869565217392,0.13405797101449274,0.0,0.0,0.0,0.0
4049,0.0,1.0760869565217392,0.13550724637681158,0.0,0.0,0.0,0.0
4050,0.0,1.0760869565217392,0.13695652173913042,0.0,0.0,0.0,0.0
4051,0.0,1.0760869565217392,0.13840579710144926,0.0,0.0,0.0,0.0
4052,0.0,1.0760869565217392,0.1398550724637681,0.0,0.0,0.0,0.0
4053,0.0,1.0760869565217392,0.14130434782608695,0.0,0.0,0.0,0.0
4054,0.0,1.0760869565217392,0.1427536231884058,0.0,0.0,0.0,0.0
4055,0.0,1.0760869565217392,0.14420289855072463,0.0,0.0,0.0,0.0
4056,0.0,1.0760869565217392,0.14565217391304347,0.0,0.0,0.0,0.0
4057,0.0,1.0760869565217392,0.1471014492753623,0.0,0.0,0.0,0.0
